TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,373340,373340,1,Point,Point,State Park,State Park,National,III,Not Applicable,0,0,0,0.136189296829922,0.136189236029444,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Park and Recreation,Not Reported,State Verified,1848,US-PA,USA,USA,Not Applicable,Not Applicable
Polygon,373342,373342,1,Point Bridget,Point Bridget,State Park,State Park,National,III,Not Applicable,1,0,3.07289825705952,9.46565324189848,9.4656536273379,Not Reported,0,Designated,1988,Sub-national ministry or agency,State,State Department of Natural Resources,Not Reported,State Verified,1848,US-AK,USA,USA,Not Applicable,Not Applicable
Polygon,5555759,5555759,1,John H. Chafee National Wildlife Refuge,John H. Chafee National Wildlife Refuge,Marine Protected Area,Marine Protected Area,National,IV,Not Applicable,0,0,0,2.229687969211,2.22968642610678,None,0,Designated,1989,Federal or national ministry or agency,State,"U.S. Fish and Wildlife Service ; Other or Unknown Federal Land",Site-Specific Management Plan,State Verified,1848,US-RI,USA,USA,Not Applicable,Not Applicable
Polygon,11112031,11112031,1,Geyser Creek Fee,Geyser Creek Fee,Private Conservation Land,Private Conservation Land,National,V,Not Applicable,0,0,0,0.00410185921946704,0.00410174878565778,Not Applicable,0,Designated,1998,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-WY,USA,USA,Not Applicable,Not Applicable
Polygon,373296,373296,1,Playa Lakes,Playa Lakes,Wildlife Management Area,Wildlife Management Area,National,V,Not Applicable,0,0,0,3.86092663939639,3.86092663675103,Not Applicable,0,Designated,1990,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-TX,USA,USA,Not Applicable,Not Applicable
Polygon,373308,373308,1,Pletz Slough,Pletz Slough,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,0.476366642262397,0.476371653636677,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,11112180,11112180,1,Tract 5640,Tract 5640,SCENIC EASEMENT,SCENIC EASEMENT,National,Not Assigned,Not Applicable,0,0,0,0.118147966837647,0.118147966804346,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-MT,USA,USA,Not Applicable,Not Applicable
Polygon,373343,373343,1,Point Edith,Point Edith,Wildlife Area,Wildlife Area,National,V,Not Applicable,0,0,0.0372066687204663,2.94362779230657,2.94362777794017,Not Applicable,0,Designated,1985,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-CA,USA,USA,Not Applicable,Not Applicable
Polygon,373351,373351,1,Poker Jim,Poker Jim,Research Natural Area,Research Natural Area,National,Ia,Not Applicable,0,0,0,2.13858033732426,2.13858169993381,Not Applicable,0,Designated,1974,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-MT,USA,USA,Not Applicable,Not Applicable
Polygon,373354,373354,1,Pole Ridge Canyon Rna,Pole Ridge Canyon Rna,Research Natural Area,Research Natural Area,National,Ia,Not Applicable,0,0,0,1.93450142345196,1.93450087195278,Not Applicable,0,Designated,1931,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-AZ,USA,USA,Not Applicable,Not Applicable
Polygon,373358,373358,1,Pollen Creek,Pollen Creek,Research Natural Area,Research Natural Area,National,Ia,Not Applicable,0,0,0,4.59864395039032,4.5986439011827,Not Applicable,0,Designated,1988,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-UT,USA,USA,Not Applicable,Not Applicable
Polygon,373355,373355,1,Pole Canyon,Pole Canyon,Research Natural Area,Research Natural Area,National,Ia,Not Applicable,0,0,0,0.681885822011744,0.681884258560408,Not Applicable,0,Designated,1996,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-ID,USA,USA,Not Applicable,Not Applicable
Polygon,373357,373357,1,Polk,Polk,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,11.1788993977285,11.178922043813,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,11112033,11112033,1,Whiskey Mountain Macrosite Fee,Whiskey Mountain Macrosite Fee,Private Conservation Land,Private Conservation Land,National,V,Not Applicable,0,0,0,0.00421653269033553,0.00421653836979738,Not Applicable,0,Designated,1994,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-WY,USA,USA,Not Applicable,Not Applicable
Polygon,373359,373359,1,Polonia,Polonia,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,1.4437425448545,1.44374203603232,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373367,373367,1,Pond Mountain,Pond Mountain,Wilderness,Wilderness,National,Ib,Not Applicable,0,0,0,28.082948501098,28.0829664648724,Not Applicable,0,Designated,1986,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-TN,USA,USA,Not Applicable,Not Applicable
Polygon,373370,373370,1,Ponderosa,Ponderosa,Wildlife Management Area,Wildlife Management Area,National,V,Not Applicable,0,0,0,15.6117941181824,15.6118015099523,Not Applicable,0,Designated,1965,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-NE,USA,USA,Not Applicable,Not Applicable
Polygon,373382,373382,1,Poplar Creek,Poplar Creek,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,0.947493514157399,0.947488576797965,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373384,373384,1,Popo Agie,Popo Agie,Wilderness,Wilderness,National,Ib,Not Applicable,0,0,0,415.287802205034,415.287788029416,Not Applicable,0,Designated,1984,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-WY,USA,USA,Not Applicable,Not Applicable
Polygon,11112034,11112034,1,Elk Mountain Fee,Elk Mountain Fee,Private Conservation Land,Private Conservation Land,National,V,Not Applicable,0,0,0,0.004100175527351,0.00410011593569997,Not Applicable,0,Designated,1998,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-WY,USA,USA,Not Applicable,Not Applicable
Polygon,373374,373374,1,Pony Creek,Pony Creek,Research Natural Area,Research Natural Area,National,Ia,Not Applicable,0,0,0,7.7611398870697,7.76113957345745,Not Applicable,0,Designated,1996,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-ID,USA,USA,Not Applicable,Not Applicable
Polygon,373376,373376,1,Pony Meadows,Pony Meadows,Research Natural Area,Research Natural Area,National,Ia,Not Applicable,0,0,0,5.89533839951451,5.89533838232314,Not Applicable,0,Designated,1979,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-ID,USA,USA,Not Applicable,Not Applicable
Polygon,373378,373378,1,Poor Mountain,Poor Mountain,State Natural Area Preserve,State Natural Area Preserve,National,V,Not Applicable,0,0,0,5.36576012422904,5.36575120498114,Not Applicable,0,Designated,1991,Sub-national ministry or agency,State,State Department of Conservation,Not Reported,State Verified,1848,US-VA,USA,USA,Not Applicable,Not Applicable
Polygon,373381,373381,1,Poplar Bluff Forest,Poplar Bluff Forest,Natural Area,Natural Area,National,V,Not Applicable,0,0,0,0.310854746659544,0.310854747330517,Not Applicable,0,Designated,1971,Not Reported,State,Unknown,Not Reported,State Verified,1848,US-MO,USA,USA,Not Applicable,Not Applicable
Polygon,11116110,11116110,1,Petaluma River Marsh,Petaluma River Marsh,Private Conservation,Private Conservation,National,V,Not Applicable,0,0,0,0.00323659982832405,0.00323644518805676,Not Applicable,0,Designated,0,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-CA,USA,USA,Not Applicable,Not Applicable
Polygon,373385,373385,1,Poposki,Poposki,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,1.16320077699989,1.16318363593079,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373413,373413,1,Posen,Posen,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,0.628717567438276,0.628718471447195,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373389,373389,1,Popular,Popular,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,0.834530317122896,0.834528402492809,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373397,373397,1,Port Louisa,Port Louisa,National Wildlife Refuge,National Wildlife Refuge,National,IV,Not Applicable,0,0,0,0.043667854525343,0.0436678552863439,Not Applicable,0,Designated,2000,Federal or national ministry or agency,State,U.S. Fish and Wildlife Service,Not Reported,State Verified,1848,US-IL,USA,USA,Not Applicable,Not Applicable
Polygon,373400,373400,1,Port Louisa,Port Louisa,National Wildlife Refuge,National Wildlife Refuge,National,IV,Not Applicable,0,0,0,47.9207506141524,47.920758086084,Not Applicable,0,Designated,0,Federal or national ministry or agency,State,"U.S. Fish and Wildlife Service ; State Department of Natural Resources ; Natural Resources Conservation Service",Not Reported,State Verified,1848,US-IA,USA,USA,Not Applicable,Not Applicable
Polygon,373424,373424,1,Poteau Mountain,Poteau Mountain,Wilderness,Wilderness,National,Ib,Not Applicable,0,0,0,45.0889819845467,45.0889223118583,Not Applicable,0,Designated,1984,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-AR,USA,USA,Not Applicable,Not Applicable
Polygon,373694,373694,1,Red Eye,Red Eye,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,0.590261666061998,0.590261422170794,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,"State Fish and Wildlife ; U.S. Fish and Wildlife Service",Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373402,373402,1,Port Orford,Port Orford,Experimental Forest,Experimental Forest,National,III,Not Applicable,0,0,0,5.00042993709138,5.00043036988604,Not Applicable,0,Designated,1955,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-OR,USA,USA,Not Applicable,Not Applicable
Polygon,373410,373410,1,Portland State,Portland State,Game Area,Game Area,National,V,Not Applicable,0,0,0,9.60922097056531,9.6092220440241,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MI,USA,USA,Not Applicable,Not Applicable
Polygon,373411,373411,1,Portland Arch - Sanders,Portland Arch - Sanders,Conservation Area,Conservation Area,National,V,Not Applicable,0,0,0,0.586361303586514,0.586367331726682,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Department of Natural Resources,Not Reported,State Verified,1848,US-IN,USA,USA,Not Applicable,Not Applicable
Polygon,373701,373701,1,Red Lake Peatland State Scientific and,Red Lake Peatland State Scientific and,Natural Area,Natural Area,National,V,Not Applicable,0,0,0,338.279124963679,338.279196952986,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Department of Natural Resources,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,11116112,11116112,1,Pioneertown Mountains,Pioneertown Mountains,Preserve,Preserve,National,V,Not Applicable,0,0,0,108.396456245557,108.396431040836,Not Applicable,0,Designated,0,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-CA,USA,USA,Not Applicable,Not Applicable
Polygon,55553611,55553611,1,Herring Brook,Herring Brook,PCL,PCL,National,V,Not Applicable,0,0,0,0.000223508582110182,0.000223508582110176,Not Applicable,0,Designated,0,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-MA,USA,USA,Not Applicable,Not Applicable
Polygon,373436,373436,1,Powder Horn,Powder Horn,Wildlife Management Area,Wildlife Management Area,National,V,Not Applicable,0,0,0,1.12979888971541,1.12979830016023,Not Applicable,0,Designated,1982,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-NE,USA,USA,Not Applicable,Not Applicable
Polygon,373440,373440,1,Powderhorn,Powderhorn,Wilderness,Wilderness,National,Ib,Not Applicable,0,0,0,59.76926834774,59.7692435909343,Not Applicable,0,Designated,1993,Federal or national ministry or agency,State,Forest Service,Not Reported,State Verified,1848,US-CO,USA,USA,Not Applicable,Not Applicable
Polygon,373441,373441,1,Powderhorn,Powderhorn,Wilderness Study Area,Wilderness Study Area,National,Ib,Not Applicable,0,0,0,24.4298810446924,24.4299320268131,Not Applicable,0,Designated,1993,Federal or national ministry or agency,State,Bureau of Land Management,Not Reported,State Verified,1848,US-CO,USA,USA,Not Applicable,Not Applicable
Polygon,373457,373457,1,Prairie Coteau State Scientific and,Prairie Coteau State Scientific and,Natural Area,Natural Area,National,V,Not Applicable,0,0,0,1.69740088588872,1.69740089818494,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Department of Natural Resources,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373442,373442,1,Powdermill,Powdermill,Nature Reserve,Nature Reserve,National,V,Not Applicable,0,0,0,6.39894889459852,6.39896082609614,Not Applicable,0,Designated,0,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-PA,USA,USA,Not Applicable,Not Applicable
Polygon,373453,373453,1,Powers Butte,Powers Butte,Wildlife Area,Wildlife Area,National,V,Not Applicable,0,0,0,4.42209308798627,4.42209183390876,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-AZ,USA,USA,Not Applicable,Not Applicable
Polygon,373455,373455,1,Wappapello,Wappapello,Reservoir,Reservoir,National,V,Not Applicable,0,0,0,7.72205763530268,7.72205883549544,Not Applicable,0,Designated,0,Not Reported,Individual landowners,Unknown,Not Reported,State Verified,1848,US-MO,USA,USA,Not Applicable,Not Applicable
Polygon,373456,373456,1,Big Stone County,Big Stone County,Waterfowl Production Area,Waterfowl Production Area,National,VI,Not Applicable,0,0,0,57.7515482700905,57.751583016683,Not Applicable,0,Designated,0,Federal or national ministry or agency,State,"U.S. Fish and Wildlife Service ; Natural Resources Conservation Service ; Other or Unknown State Land",Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,55553691,55553691,1,John Bator,John Bator,Park,Park,National,V,Not Applicable,0,0,0,0.00233845621851656,0.00233845621863087,Not Applicable,0,Designated,0,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-MA,USA,USA,Not Applicable,Not Applicable
Polygon,373459,373459,1,Prairie Dell,Prairie Dell,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,0.807536446595866,0.807533437656286,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373468,373468,1,Prairie Knoll,Prairie Knoll,Wildlife Management Area,Wildlife Management Area,National,V,Not Applicable,0,0,0,0.485969297337973,0.485969293075524,Not Applicable,0,Designated,1984,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-NE,USA,USA,Not Applicable,Not Applicable
Polygon,373474,373474,1,Prairie Rose,Prairie Rose,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,0.477610212481617,0.477596162845336,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,11111348,11111348,1,Phalon Lake,Phalon Lake,Public Fishing Area,Public Fishing Area,National,V,Not Applicable,0,0,0,0.0383634924532302,0.0383634932681557,Not Applicable,0,Designated,0,Federal or national ministry or agency,State,U.S. Fish and Wildlife Service,Not Reported,State Verified,1848,US-WA,USA,USA,Not Applicable,Not Applicable
Polygon,373469,373469,1,Prairie Lake Deer Yard,Prairie Lake Deer Yard,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,2.28282299670421,2.28284598627687,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,373471,373471,1,Prairie Marshes,Prairie Marshes,State Wildlife Management Area,State Wildlife Management Area,National,V,Not Applicable,0,0,0,1.12334171593589,1.12334828402039,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-MN,USA,USA,Not Applicable,Not Applicable
Polygon,55553073,55553073,1,Berkson Property,Berkson Property,PCL,PCL,National,V,Not Applicable,0,0,0,0.0127683476362144,0.0127673883453747,Not Applicable,0,Designated,2001,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-MA,USA,USA,Not Applicable,Not Applicable
Polygon,373475,373475,1,Prairie Slough,Prairie Slough,Natural Area,Natural Area,National,V,Not Applicable,0,0,0,1.59596487846307,1.59596497422002,Not Applicable,0,Designated,1987,Not Reported,State,Unknown,Not Reported,State Verified,1848,US-MO,USA,USA,Not Applicable,Not Applicable
Polygon,373478,373478,1,Don Dworak,Don Dworak,Wildlife Management Area,Wildlife Management Area,National,V,Not Applicable,0,0,0,3.76888388800649,3.76888034789976,Not Applicable,0,Designated,1978,Sub-national ministry or agency,State,State Fish and Wildlife,Not Reported,State Verified,1848,US-NE,USA,USA,Not Applicable,Not Applicable
Polygon,11111912,11111912,1,Mount Baker Baptist,Mount Baker Baptist,Local Land Trust,Local Land Trust,National,V,Not Applicable,0,0,0,0.114167450893088,0.114164762111849,Not Applicable,0,Designated,0,Non-profit organisations,Non-profit organisations,Non-Governmental Organization,Not Reported,State Verified,1848,US-WA,USA,USA,Not Applicable,Not Applicable
Polygon,373477,373477,1,Prairie State Eagle Refuge,Prairie State Eagle Refuge,State Natural Area,State Natural Area,National,V,Not Applicable,0,0,0,0.984324887497331,0.984324040197389,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Department of Natural Resources,Not Reported,State Verified,1848,US-IL,USA,USA,Not Applicable,Not Applicable
